ISIN,Ticker Symbol,Shares,Exchange rate,Result,Total amount,Withholding tax,Currency (Withholding tax),Charge amount (GBP),Stamp duty (GBP),Stamp duty reserve tax (GBP),Transaction fee (GBP),Notes,Order ID,French transaction tax,Execution_Price,Trading day,Trading time,Type,Price,Sector,Industry,Name
US98880R1095,CNET,30,1.38866,,80.15,,,,,,,,EOF1051501007,,3.71,16/02/2021,14:30:00,Buy,2.671640286,Healthcare,Diagnostics & Research,Aeva Technologies
US63008G2030,NNDM,20,1.38875,,208.82,,,,,,,,EOF1051504631,,14.5,16/02/2021,14:30:00,Buy,10.4410441,Financial Services,Shell Companies,Healthier Choices Management
US02083E1055,ALPP,20,1.38885,,115.06,,,,,,,,EOF1051526748,,7.99,16/02/2021,14:31:00,Buy,5.752961083,Healthcare,Diagnostics & Research,Lemonade
US72919P2020,PLUG,3,1.38884,,138.24,,,,,,,,EOF1051527667,,64,16/02/2021,14:31:00,Buy,46.08162207,Healthcare,Biotechnology,Tesla
US68559A1097,OEG,10,1.38833,,65.04,,,,,,,,EOF1055382150,,9.03,16/02/2021,14:32:00,Buy,6.504217297,Financial Services,Shell Companies,Square
CA2483561072,DNN,160,1.38805,,145.24,,,,,,,,EOF1055400151,,1.26,16/02/2021,14:39:00,Buy,0.90774828,Financial Services,Shell Companies,Tesla
US63008G2030,NNDM,10,1.3869,,106.5,,,,,,,,EOF1056384971,,14.77,16/02/2021,14:51:00,Buy,10.6496503,Financial Services,Shell Companies,Nokia ADR
US98880R1095,CNET,10,1.38708,,27.68,,,,,,,,EOF1056386261,,3.84,16/02/2021,14:52:00,Buy,2.768405571,Financial Services,Shell Companies,"HUYA, Inc."
US95040Q1040,WELL,2.28,1.38779,20.49,110.58,,,,,,,,EOF1056403548,,67.31,16/02/2021,15:01:00,Sell,48.50157445,Healthcare,Biotechnology,Tesla
CA92837C1095,ABEPF,1000,1.38786,7.25,290.01,,,,,,,,EOF1056411073,,0.4,16/02/2021,15:05:00,Sell,0.288213509,Technology,Software—Infrastructure,iQSTEL
US42226N1090,HCMC,50000,1.3877,40.35,176.53,,,,,,,,EOF1056430430,,0,16/02/2021,15:18:00,Sell,0,Technology,Software—Infrastructure,Ayro
US81727U1051,SENS,20,1.38783,,72.34,,,,,,,,EOF1057534693,,5.02,16/02/2021,15:21:00,Buy,3.617157721,Communication Services,Internet Content & Information,ChargePoint Holdings
US37519D1072,GIK,50,1.39094,-33.27,502.9,,,,,,,,EOF1059937795,,13.99,16/02/2021,17:34:00,Sell,10.05794642,Healthcare,Medical Instruments & Supplies,IAG SA
US09075F1075,BNGO,30,1.39053,,318.22,,,,,,,,EOF1059937894,,14.75,16/02/2021,17:35:00,Buy,10.60746622,Financial Services,Capital Markets,Roku
US03820J1007,AGTC,16,1.39031,,100.47,,,,,,,,EOF1059941238,,8.73,16/02/2021,17:44:00,Buy,6.279175148,Consumer Defensive,Grocery Stores,"HUYA, Inc."
US1714391026,CCIV,7,1.3907,,201.13,,,,,,,,EOF1059946760,,39.96,16/02/2021,17:56:00,Buy,28.73373121,Consumer Cyclical,Apparel Retail,Nautilus Group
US1714391026,CCIV,7,1.39223,10.04,211.17,,,,,,,,EOF1059972739,,42,16/02/2021,18:52:00,Sell,30.16742923,Consumer Cyclical,Auto Manufacturers,Vision Lithium
US1714391026,CCIV,5,1.39147,,170.21,,,,,,,,EOF1059975291,,47.37,16/02/2021,18:57:00,Buy,34.04313424,Consumer Defensive,Packaged Foods,Peloton Interactive
US0492841020,ACIC,6,1.3852,,71.47,,,,,,,,EOF1063449837,,16.5,17/02/2021,14:30:00,Buy,11.91163731,Financial Services,Shell Companies,Vanguard FTSE Emerging Markets
US48669G1058,KZIA,1,1.38529,,7.45,,,,,,,,EOF1063454397,,10.32,17/02/2021,14:32:00,Buy,7.449703672,Financial Services,Shell Companies,Kandi
US83587W1062,SOS,2,1.38561,,19.8,,,,,,,,EOF1066352412,,13.72,17/02/2021,14:52:00,Buy,9.901776113,Communication Services,Telecom Services,Alpine 4 Technologies
US83587W1062,SOS,2,1.38559,,20.67,,,,,,,,EOF1066361169,,14.32,17/02/2021,14:58:00,Buy,10.33494757,Technology,Electronic Components,iShares STOXX Europe Select Dividend 30
VGG569811067,LKCO,100,1.38288,,151.86,,,,,,,,EOF1068984483,,2.1,17/02/2021,16:17:00,Buy,1.518569941,Technology,Software—Application,iShares Core FTSE 100
US76129W1053,RVP,5,1.38295,,68.87,,,,,,,,EOF1068985122,,19.05,17/02/2021,16:18:00,Buy,13.77490148,Industrials,Aerospace & Defense,Vision Lithium
GB00BZ15CS02,ARB,20,100,,55,,,,,,,,EOF1068992806,,275,17/02/2021,16:25:00,Buy,2.75,Consumer Defensive,Household & Personal Products,Ayro
US42226N1090,HCMC,10000,1.38431,,30.34,,,,,,,,EOF1069003366,,0,17/02/2021,16:39:00,Buy,0,Technology,Scientific & Technical Instruments,Hyliion Holdings
US5500211090,LULU,2,1.38471,-47.26,481.8,,,,,,,,EOF1069016016,,333.58,17/02/2021,17:00:00,Sell,240.9024272,Basic Materials,Other Industrial Metals & Mining,Lithium Chile
US88160R1014,TSLA,0.5,1.38463,,279.61,,,,,,,,EOF1069016156,,774.32,17/02/2021,17:00:00,Buy,559.2252082,Communication Services,Advertising Agencies,Drone Delivery Canada
US87663X1028,TTCF,20,1.38503,24.5,353.78,,,,,,,,EOF1069016266,,24.5,17/02/2021,17:00:00,Sell,17.68914753,Consumer Cyclical,Auto Manufacturers,Lithium Chile
US38286R1059,GHVI,10,1.38504,,138.12,,,,,,,,EOF1069024442,,19.13,17/02/2021,17:18:00,Buy,13.81187547,Communication Services,Telecom Services,Healthier Choices Management
US1714391026,CCIV,5,1.3858,29.49,199.7,,,,,,,,EOF1070401276,,55.35,17/02/2021,18:29:00,Sell,39.9408284,Technology,Scientific & Technical Instruments,Churchill Capital IV
US46265G1076,IQST,200,1.38607,58.29,171.71,,,,,,,,EOF1070411756,,1.19,17/02/2021,19:00:00,Sell,0.858542498,Technology,Software—Infrastructure,Ayro
US02083E1055,ALPP,20,1.3856,,103.2,,,,,,,,EOF1070418683,,7.15,17/02/2021,19:21:00,Buy,5.1602194,Technology,Electronic Components,GigCapital3
US7672921050,RIOT,10,1.38531,,529.2,,,,,,,,EOF1070426631,,73.31,17/02/2021,19:41:00,Buy,52.91956313,Technology,Electronic Components,Paysafe
US26853E1029,EH,2,1.38592,,106.66,,,,,,,,EOF1071652896,,73.91,17/02/2021,20:43:00,Buy,53.32919649,Financial Services,Shell Companies,Lithium Chile
US4330001060,HIMS,3,1.38588,,45.24,,,,,,,,EOF1071653168,,20.9,17/02/2021,20:44:00,Buy,15.08067077,Industrials,Aerospace & Defense,Healthier Choices Management
CA50077N1024,KRKNF,10,1.39579,,5.44,,,,,,,,EOF1072680410,,0.76,18/02/2021,14:30:00,Buy,0.544494516,Consumer Cyclical,Specialty Retail,Sunworks
CA53681G1090,LTMCF,1000,1.39623,-123.6,388.54,,,,,,,,EOF1075794323,,0.54,18/02/2021,14:36:00,Sell,0.386755764,Real Estate,REIT—Healthcare Facilities,Tilray
US98880R1095,CNET,30,1.3958,,111.33,,,,,,,,EOF1075795644,,5.18,18/02/2021,14:37:00,Buy,3.7111334,Uncategorised,Uncategorised,Nautilus Group
US62914V1061,NIO,3,1.39594,,120.26,,,,,,,,EOF1075796171,,55.96,18/02/2021,14:37:00,Buy,40.08768285,Healthcare,Biotechnology,Tesla
US46265G1076,IQST,200,1.39604,71.39,184.81,,,,,,,,EOF1075797616,,1.29,18/02/2021,14:38:00,Sell,0.924042291,Consumer Cyclical,Auto Manufacturers,Lemonade
CA50077N1024,KRKNF,300,1.39497,,172.05,,,,,,,,EOF1075802052,,0.8,18/02/2021,14:41:00,Buy,0.573489036,Healthcare,Healthcare Plans,Square
US83587W1062,SOS,8,1.39545,,66.79,,,,,,,,EOF1075807831,,11.65,18/02/2021,14:44:00,Buy,8.348561396,Technology,Software—Infrastructure,Social Capital Hedosohpia IV
GB00B0130H42,ITM,10,100,,54.1,,,,,,,,EOF1075813388,,541,18/02/2021,14:46:00,Buy,5.41,Financial Services,Banks—Regional,Square
US02083E1055,ALPP,10,1.39432,,45.47,,,,,,,,EOF1077331230,,6.34,18/02/2021,15:46:00,Buy,4.547019336,Technology,Software—Application,Lemonade
US38286R1059,GHVI,5,1.39553,2.35,71.41,,,,,,,,EOF1078705873,,19.93,18/02/2021,16:19:00,Sell,14.28131248,Technology,Electronic Components,Immersion
US26853E1029,EH,1,1.39515,,47.31,,,,,,,,EOF1078706221,,66,18/02/2021,16:19:00,Buy,47.30674121,Technology,Software—Application,Zomedica
US09354A1007,BLNK,3,1.39568,12.99,97.52,,,,,,,,EOF1078707280,,45.37,18/02/2021,16:21:00,Sell,32.50745156,Healthcare,Drug Manufacturers—Specialty & Generic,ZW Data Action Technologies
US58463J3041,MPW,3.434414,1.39593,3.54,53.54,,,,,,,,EOF1078708788,,21.76,18/02/2021,16:22:00,Sell,15.58817419,Basic Materials,Other Industrial Metals & Mining,Nano Dimension 
IE00B3WJKG14,IITU,8.4317032,100,2.53,102.53,,,,,,,,EOF1078709590,,1216,18/02/2021,16:23:00,Sell,12.16,Technology,Scientific & Technical Instruments,Alpine 4 Technologies
US17322U2078,CTXR,100,1.39723,,108.43,,,,,,,,EOF1080230370,,1.52,18/02/2021,19:39:00,Buy,1.087866708,Basic Materials,Specialty Chemicals,Plug Power
US0547481087,AYRO,15,1.39725,,92,,,,,,,,EOF1080230511,,8.57,18/02/2021,19:40:00,Buy,6.133476472,Healthcare,Medical Instruments & Supplies,Orbital Energy  
US18914F1030,CLOV,5,1.39713,,39.08,,,,,,,,EOF1080230654,,10.92,18/02/2021,19:40:00,Buy,7.816022847,Healthcare,Drug Manufacturers—Specialty & Generic,Denison Mines
US83587W1062,SOS,3,1.3974,,23.68,,,,,,,,EOF1081693001,,11.03,18/02/2021,20:21:00,Buy,7.893230285,Technology,Solar,Nano Dimension 
US40054A1088,SUPV,10,1.39752,,17.17,,,,,,,,EOF1081694048,,2.4,18/02/2021,20:25:00,Buy,1.717327838,Consumer Cyclical,Specialty Retail,ZW Data Action Technologies
US7672921050,RIOT,0.2,1.39729,,8.93,,,,,,,,EOF1081696303,,62.41,18/02/2021,20:33:00,Buy,44.66503017,Technology,Software—Infrastructure,Welltower
US12619F1049,CPSH,5,1.39772,34.83,81.85,,,,,,,,EOF1081696564,,22.88,18/02/2021,20:34:00,Sell,16.36951607,Communication Services,Advertising Agencies,Vision Lithium
US7672921050,RIOT,0.8,1.39737,,35.74,,,,,,,,EOF1081696640,,62.42,18/02/2021,20:35:00,Buy,44.66962938,Healthcare,Biotechnology,Healthier Choices Management
AU000000MXC6,MXC,100,100,,7,,,,,,,,EOF1083140227,,7,19/02/2021,12:10:00,Buy,0.07,Technology,Software—Infrastructure,Senseonics  
CA53681G1090,LTMCF,1000,1.40202,-72.2,439.93,,,,,,,,EOF1085206481,,0.62,19/02/2021,14:56:00,Sell,0.442219084,Communication Services,Telecom Services,GigCapital3
CA50077N1024,KRKNF,190,1.40118,,92.21,,,,,,,,EOF1085228573,,0.68,19/02/2021,15:26:00,Buy,0.485305243,Financial Services,Shell Companies,BioNano
US3743964062,GEVO,10,1.40145,,89.19,,,,,,,,EOF1085228653,,12.5,19/02/2021,15:26:00,Buy,8.919333547,Financial Services,Shell Companies,Applied Genetic Technologies 
US76129W1053,RVP,2,1.402,,24.66,,,,,,,,EOF1086332231,,17.29,19/02/2021,15:32:00,Buy,12.33238231,Healthcare,Diagnostics & Research,Churchill Capital IV
AU000000MXC6,MXC,3000,100,,196.5,,,,,,,,EOF1086332274,,6.55,19/02/2021,15:32:00,Buy,0.0655,Consumer Cyclical,Auto Manufacturers,Churchill Capital IV
US86803X2045,SUNW,5,1.40183,,59.42,,,,,,,,EOF1086334610,,16.66,19/02/2021,15:35:00,Buy,11.88446531,Consumer Cyclical,Auto Manufacturers,Churchill Capital IV
US36467W1099,GME,3.5,1.40222,-397.93,108.83,,,,,,,,EOF1086336300,,43.6,19/02/2021,15:38:00,Sell,31.09355165,Healthcare,Diagnostics & Research,Atlas Crest Investment
US69608A1088,PLTR,5,1.40176,,102.23,,,,,,,,EOF1086336532,,28.66,19/02/2021,15:38:00,Buy,20.44572537,Financial Services,Shell Companies,Kazia Therapeutics
US98880R1095,CNET,5,1.40197,,16.98,,,,,,,,EOF1086340922,,4.76,19/02/2021,15:45:00,Buy,3.395222437,Consumer Cyclical,Auto Manufacturers,SOS 
US17322U2078,CTXR,30,1.40134,7.29,39.82,,,,,,,,EOF1086347347,,1.86,19/02/2021,15:56:00,Sell,1.327301012,Healthcare,Healthcare Plans,SOS 
US69608A1088,PLTR,10,1.40086,,200.8,,,,,,,,EOF1087847158,,28.13,19/02/2021,17:50:00,Buy,20.08052197,Basic Materials,Specialty Chemicals,Luokung Technology 
US46265G1076,IQST,200,1.40099,,207,,,,,,,,EOF1087847452,,1.45,19/02/2021,17:51:00,Buy,1.034982405,Technology,Software—Infrastructure,Retractable Technologies 
US1714391026,CCIV,10,1.40468,,426.57,,,,,,,,EOF1094351515,,59.92,22/02/2021,15:34:00,Buy,42.6574024,Communication Services,Advertising Agencies,Argo Blockchain
US8551851046,STPK,3,1.40779,,92.57,,,,,,,,EOF1095572031,,43.44,22/02/2021,18:03:00,Buy,30.85687496,Uncategorised,Uncategorised,Healthier Choices Management
US81727U1051,SENS,50,1.40775,,159.83,,,,,,,,EOF1095572880,,4.5,22/02/2021,18:06:00,Buy,3.196590304,Uncategorised,Uncategorised,Lululemon Athletica
US88160R1014,TSLA,1,1.40759,,527.14,,,,,,,,EOF1095576485,,742,22/02/2021,18:18:00,Buy,527.1421366,Technology,Software—Application,Tesla
US98422D1054,XPEV,8,1.40781,,221.51,,,,,,,,EOF1095580130,,38.98,22/02/2021,18:29:00,Buy,27.68839545,Technology,Software—Application,Tattooed Chef
US81727U1051,SENS,50,1.40629,,147.91,,,,,,,,EOF1097835662,,4.16,22/02/2021,20:49:00,Buy,2.95813808,Technology,Electronic Components,Gores Holdings VI
US1714391026,CCIV,10,1.40671,-177.76,248.81,,,,,,,,EOF1099962971,,35,23/02/2021,14:42:00,Sell,24.88075012,Communication Services,Telecom Services,PC-Tel
US88160R1014,TSLA,0.5,1.41048,,245.22,,,,,,,,EOF1103497089,,691.75,23/02/2021,16:13:00,Buy,490.43588,Healthcare,Diagnostics & Research,Churchill Capital IV
US18914F1030,CLOV,5,1.40932,,36.33,,,,,,,,EOF1103521662,,10.24,23/02/2021,17:13:00,Buy,7.265915477,Financial Services,Shell Companies,iQSTEL
US3743964062,GEVO,20,1.40918,,142.78,,,,,,,,EOF1103528722,,10.06,23/02/2021,17:38:00,Buy,7.138903476,Consumer Cyclical,Auto Manufacturers,Alpine 4 Technologies
US69608A1088,PLTR,5,1.40927,,92.1,,,,,,,,EOF1103529069,,25.96,23/02/2021,17:39:00,Buy,18.42088457,Uncategorised,Uncategorised,Riot Blockchain
US98880R1095,CNET,55,1.4096,,135.78,,,,,,,,EOF1103531081,,3.48,23/02/2021,17:47:00,Buy,2.468785471,Consumer Cyclical,Auto Manufacturers,EHang  
XS2193972598,3LTS,10,1.41589,,489.44,,,,,,,,EOF1105615612,,69.3,24/02/2021,10:04:00,Buy,48.94448015,Healthcare,Diagnostics & Research,Hims & Hers Health
XS2193972598,3LTS,10,1.41172,-33.47,455.97,,,,,,,,EOF1108114980,,64.37,24/02/2021,15:49:00,Sell,45.59686057,Technology,Electronic Components,Kraken Robotics
US7672921050,RIOT,4,1.41141,,155.39,,,,,,,,EOF1108115255,,54.83,24/02/2021,15:50:00,Buy,38.84767715,Uncategorised,Uncategorised,Lithium Chile
US7672921050,RIOT,5,1.41129,,194.61,,,,,,,,EOF1108115435,,54.93,24/02/2021,15:51:00,Buy,38.92183747,Technology,Software—Application,ZW Data Action Technologies
US02083E1055,ALPP,10,1.41035,,44.17,,,,,,,,EOF1108117078,,6.23,24/02/2021,15:54:00,Buy,4.417343213,Financial Services,Shell Companies,NIO Inc
US46265G1076,IQST,100,1.41025,,120.55,,,,,,,,EOF1108118450,,1.7,24/02/2021,15:57:00,Buy,1.205460025,Technology,Software—Application,iQSTEL
US09075F1075,BNGO,5,1.40948,,40.48,,,,,,,,EOF1109143796,,11.41,24/02/2021,16:52:00,Buy,8.09518404,Financial Services,Insurance—Property & Casualty,Kraken Robotics
US76156P1066,RAAC,4,1.41137,,36.25,,,,,,,,EOF1110284116,,12.79,24/02/2021,19:12:00,Buy,9.06211695,Financial Services,Shell Companies,SOS 
US98138J2069,WKHS,25,1.41368,-449.24,265.8,,,,,,,,EOF1110320833,,15.03,24/02/2021,20:45:00,Sell,10.63182616,Consumer Cyclical,Auto Manufacturers,ITM Power
XS2193972598,3LTS,4,1.41356,,219.25,,,,,,,,EOF1111350784,,77.48,25/02/2021,08:28:00,Buy,54.81196412,Basic Materials,Specialty Chemicals,Alpine 4 Technologies
US88160R1014,TSLA,1,1.40214,,489.24,,,,,,,,EOF1117079233,,685.98,25/02/2021,20:46:00,Buy,489.2378792,Consumer Cyclical,Auto Manufacturers,Gores Holdings VI
US09075F1075,BNGO,15,1.40205,,106.77,,,,,,,,EOF1117080065,,9.98,25/02/2021,20:47:00,Buy,7.118148426,Basic Materials,Other Industrial Metals & Mining,EHang  
US02083E1055,ALPP,20,1.40049,,86.97,,,,,,,,EOF1117739426,,6.09,25/02/2021,20:58:00,Buy,4.348478033,Healthcare,Diagnostics & Research,Blink Charging
XS2193972598,3LTS,4,1.39292,,162.25,,,,,,,,EOF1117767853,,56.5,26/02/2021,09:11:00,Buy,40.56227206,Communication Services,Telecom Services,Medical Properties Trust
US7672921050,RIOT,3,1.39416,,97.46,,,,,,,,EOF1121371398,,45.29,26/02/2021,17:47:00,Buy,32.48551099,Consumer Cyclical,Auto Manufacturers,iShares S&P 500 Information Technology Sector
US15961R1059,CHPT,1,1.39275,,22.25,,,,,,,,EOF1127015620,,30.99,03/01/2021,15:43:00,Buy,22.25094238,Technology,Scientific & Technical Instruments,Citius Pharmaceuticals 
US7672921050,RIOT,1,1.39325,,36.71,,,,,,,,EOF1127027388,,51.15,03/01/2021,16:06:00,Buy,36.71272205,Healthcare,Biotechnology,Ayro
US52567D1072,LMND,0.5,1.39589,,38.59,,,,,,,,EOF1137817788,,107.73,03/03/2021,18:13:00,Buy,77.17656835,Uncategorised,Uncategorised,Clover Health Investments
US92671V1061,VIEW,120,1.3976,-210.47,793.79,,,,,,,,EOF1140953798,,9.25,03/04/2021,14:51:00,Sell,6.618488838,Basic Materials,Specialty Chemicals,SOS 
US62914V1061,NIO,5,1.39726,,139.31,,,,,,,,EOF1140978819,,38.93,03/04/2021,15:15:00,Buy,27.86167213,Consumer Cyclical,Auto Manufacturers,Grupo Supervielle 
US3743964062,GEVO,30,1.39735,,151.79,,,,,,,,EOF1140979390,,7.07,03/04/2021,15:15:00,Buy,5.059577057,Communication Services,Electronic Gaming & Multimedia,Riot Blockchain
US33813J1060,FSR,8,1.3908,39.43,126.72,,,,,,,,EOF1144186793,,22.03,03/04/2021,19:21:00,Sell,15.83980443,Industrials,Airlines,CPS Technologies 
US5533681012,MP,20,1.39095,58.11,556.45,,,,,,,,EOF1144187017,,38.7,03/04/2021,19:22:00,Sell,27.8227111,Technology,Software—Application,Riot Blockchain
US09075F1075,BNGO,100,1.38826,,496.3,,,,,,,,EOF1144223154,,6.89,03/04/2021,20:51:00,Buy,4.963047268,Financial Services,Banks—Regional,Apple
US46265G1076,IQST,400,1.38823,,256.44,,,,,,,,EOF1144223156,,0.89,03/04/2021,20:51:00,Buy,0.64110414,Communication Services,Electronic Gaming & Multimedia,Apple
US62914V1061,NIO,10,1.38287,,256.86,,,,,,,,EOF1147213437,,35.52,03/05/2021,15:53:00,Buy,25.6857116,Healthcare,Biotechnology,Apple
CA50077N1024,KRKNF,500,1.38058,-67.18,202.52,,,,,,,,EOF1148200389,,0.56,03/05/2021,16:36:00,Sell,0.405626621,Financial Services,Credit Services,MGC Pharmaceuticals
US17322U2078,CTXR,70,1.38138,-0.4,75.5,,,,,,,,EOF1148201599,,1.49,03/05/2021,16:38:00,Sell,1.078631513,Communication Services,Electronic Gaming & Multimedia,Lithium Chile
XS2193972598,3LTS,4,1.38344,,106.78,,,,,,,,EOF1154216539,,36.93,03/08/2021,15:19:00,Buy,26.69432718,Consumer Cyclical,Specialty Retail,Kraken Robotics
US3743964062,GEVO,30,1.38221,,171.9,,,,,,,,EOF1154230144,,7.92,03/08/2021,15:38:00,Buy,5.729954204,Consumer Cyclical,Internet Retail,Gevo
US62914V1061,NIO,3,1.38906,,88.14,,,,,,,,EOF1161530857,,40.81,03/09/2021,17:16:00,Buy,29.37958044,Communication Services,Electronic Gaming & Multimedia,Retractable Technologies 
US7710491033,RBLX,2,1.38806,,101.82,,,,,,,,EOF1195054550,,70.67,15/03/2021,16:40:00,Buy,50.91278475,Industrials,Electrical Equipment & Parts,MGC Pharmaceuticals
ES0177542018,IAG,10,100,,22.08,,,,,,,,EOF1198073052,,220.8,16/03/2021,08:08:00,Buy,2.208,Technology,Software—Infrastructure,Sunworks
US0518571007,JG,1,1.3881,,4.57,,,,,,,,EOF1198101663,,6.35,16/03/2021,13:30:00,Buy,4.574598372,Industrials,Consulting Services,GameStop
US82837P4081,SI,2,1.38961,30.33,243,,,,,,,,EOF1203108760,,168.84,16/03/2021,15:57:00,Sell,121.5017163,Healthcare,Drug Manufacturers—Specialty & Generic,Palantir
US7710491033,RBLX,3,1.38925,,167.79,,,,,,,,EOF1203108935,,77.7,16/03/2021,15:58:00,Buy,55.92945834,Industrials,Airlines,ZW Data Action Technologies
US48669G1058,KZIA,1,1.38927,0.4,7.85,,,,,,,,EOF1203109972,,10.9,16/03/2021,16:02:00,Sell,7.8458471,Communication Services,Internet Content & Information,Citius Pharmaceuticals 
US92826C8394,V,1,1.39482,1.49,159.89,,,,,,,,EOF1209794907,,223.02,17/03/2021,19:28:00,Sell,159.8915989,Communication Services,Entertainment,Palantir
US7710491033,RBLX,3,1.39444,,165.66,,,,,,,,EOF1209795052,,77,17/03/2021,19:28:00,Buy,55.2192995,Communication Services,Internet Content & Information,iQSTEL
US09354A1007,BLNK,15,1.39519,2.89,425.53,,,,,,,,EOF1209795313,,39.58,17/03/2021,19:29:00,Sell,28.36889599,Industrials,Airlines,Churchill Capital IV
US82452T1079,SFT,1,1.39522,0.38,6.46,,,,,,,,EOF1209795330,,9.02,17/03/2021,19:29:00,Sell,6.464930262,Basic Materials,Other Industrial Metals & Mining,Star Peak Energy Transition
US7710491033,RBLX,1,1.39468,,55.37,,,,,,,,EOF1209795487,,77.23,17/03/2021,19:30:00,Buy,55.37470961,Communication Services,Telecom Services,Senseonics  
US72919P2020,PLUG,7,1.395,,196.4,,,,,,,,EOF1209796380,,39.14,17/03/2021,19:32:00,Buy,28.05734767,Basic Materials,Other Industrial Metals & Mining,Tesla
US69608A1088,PLTR,5,1.39385,,88.75,,,,,,,,EOF1213218740,,24.74,18/03/2021,15:45:00,Buy,17.74939915,Healthcare,Diagnostics & Research,XPeng
US39540F1012,GRNQ,5,1.38301,,9.83,,,,,,,,EOF1220058335,,2.72,22/03/2021,13:30:00,Buy,1.966724753,Industrials,Consulting Services,Senseonics  
CA72706K1012,PLNHF,10,1.38551,,48.65,,,,,,,,EOF1221754883,,6.74,22/03/2021,16:22:00,Buy,4.864634683,Technology,Communication Equipment,Churchill Capital IV
ES0177542018,IAG,40,100,,78.38,,,,,,,,EOF1221756703,,195.95,22/03/2021,16:28:00,Buy,1.9595,Technology,Consumer Electronics,Realty Income
US30303M1027,FB,2,1.38642,18.61,431.19,,,,,,,,EOF1221757438,,298.91,22/03/2021,16:31:00,Sell,215.5984478,Industrials,Airlines,Tesla
US2546871060,DIS,2,1.38594,,279.79,,,,,,,,EOF1221757583,,193.89,22/03/2021,16:32:00,Buy,139.8978311,Industrials,Airlines,Clover Health Investments
US0090661010,ABNB,1,1.38599,,143.82,,,,,,,,EOF1221758819,,199.33,22/03/2021,16:38:00,Buy,143.8177765,Technology,Computer Hardware,Gevo
ES0177542018,IAG,250,100,56.27,458.25,,,,,,,,EOF1226216008,,183.3,24/03/2021,08:01:00,Sell,1.833,Technology,Computer Hardware,Palantir
US5533681012,MP,2,1.36992,,51.24,,,,,,,,EOF1227286028,,35.1,24/03/2021,13:30:00,Buy,25.62193413,Technology,Solar,ZW Data Action Technologies
US46265G1076,IQST,1500,1.37042,-22.27,1015.41,,,,,,,,EOF1227286929,,0.93,24/03/2021,13:30:00,Sell,0.678624071,Technology,Solar,3x Long Tesla GraniteShares
US5533681012,MP,3,1.37289,,76.92,,,,,,,,EOF1229333474,,35.2,24/03/2021,16:21:00,Buy,25.63934474,Technology,Communication Equipment,3x Long Tesla GraniteShares
US09075F1075,BNGO,50,1.36924,,275.34,,,,,,,,EOF1230123500,,7.54,24/03/2021,18:43:00,Buy,5.506704449,Technology,Communication Equipment,Riot Blockchain
US39540F1012,GRNQ,5,1.36907,0.36,10.19,,,,,,,,EOF1230134524,,2.79,24/03/2021,19:27:00,Sell,2.037879729,Technology,Communication Equipment,Riot Blockchain
US92836Y3009,VISL,50,1.37314,,120.53,,,,,,,,EOF1233294981,,3.31,25/03/2021,17:18:00,Buy,2.410533522,Technology,Communication Equipment,Alpine 4 Technologies
US92921W3007,VUZI,10,1.37814,,160.58,,,,,,,,EOF1236886686,,22.13,26/03/2021,18:36:00,Buy,16.05787511,Communication Services,Entertainment,iQSTEL
ES0177542018,IAG,100,100,,200.6,,,,,,,,EOF1243147458,,200.6,30/03/2021,14:16:00,Buy,2.006,Consumer Defensive,Packaged Foods,BioNano
ES0177542018,IAG,50,99.99999,,103.7,,,,,,,,EOF1247557070,,207.4,04/01/2021,10:23:00,Buy,2.074000207,Consumer Cyclical,Auto Manufacturers,Revolution Acceleration Acquisition
KYG3R33A1063,EBON,30,1.3831,,150.53,,,,,,,,EOF1250202618,,6.94,04/01/2021,15:47:00,Buy,5.017713831,Technology,Consumer Electronics,Workhorse
