,week_start,Trading day,Trading_time,Count,Buy Count,Sell Count,pct_buy
427,30-11-2020,Monday,15:00,8,6.0,2.0,0.75
428,30-11-2020,Monday,16:00,2,2.0,0.0,1.0
429,30-11-2020,Thursday,09:00,1,1.0,0.0,1.0
430,30-11-2020,Thursday,16:00,1,1.0,0.0,1.0
431,30-11-2020,Thursday,20:00,1,1.0,0.0,1.0
432,30-11-2020,Tuesday,14:00,6,3.0,3.0,0.5
433,30-11-2020,Tuesday,15:00,3,3.0,0.0,1.0
434,30-11-2020,Tuesday,16:00,1,1.0,0.0,1.0
435,30-11-2020,Wednesday,08:00,3,1.0,2.0,0.3333333333333333
436,30-11-2020,Wednesday,09:00,3,1.0,2.0,0.3333333333333333
437,30-11-2020,Wednesday,11:00,1,1.0,0.0,1.0
438,30-11-2020,Wednesday,14:00,13,10.0,3.0,0.7692307692307693
439,30-11-2020,Wednesday,15:00,8,7.0,1.0,0.875
440,30-11-2020,Wednesday,16:00,7,7.0,0.0,1.0
441,30-11-2020,Wednesday,19:00,1,0.0,1.0,0.0
442,30-11-2020,Wednesday,20:00,1,1.0,0.0,1.0
443,07-12-2020,Friday,09:00,1,0.0,1.0,0.0
444,07-12-2020,Friday,11:00,1,0.0,1.0,0.0
445,07-12-2020,Friday,15:00,1,0.0,1.0,0.0
446,07-12-2020,Friday,18:00,1,1.0,0.0,1.0
447,07-12-2020,Friday,20:00,1,0.0,1.0,0.0
448,07-12-2020,Monday,12:00,1,1.0,0.0,1.0
449,07-12-2020,Monday,14:00,4,3.0,1.0,0.75
450,07-12-2020,Monday,15:00,1,1.0,0.0,1.0
451,07-12-2020,Monday,17:00,1,1.0,0.0,1.0
452,07-12-2020,Monday,20:00,1,1.0,0.0,1.0
453,07-12-2020,Thursday,08:00,2,2.0,0.0,1.0
454,07-12-2020,Thursday,14:00,2,1.0,1.0,0.5
455,07-12-2020,Tuesday,08:00,1,1.0,0.0,1.0
456,07-12-2020,Tuesday,09:00,1,1.0,0.0,1.0
457,07-12-2020,Tuesday,11:00,6,5.0,1.0,0.8333333333333334
458,07-12-2020,Tuesday,12:00,2,2.0,0.0,1.0
459,07-12-2020,Tuesday,14:00,1,1.0,0.0,1.0
460,07-12-2020,Tuesday,15:00,3,1.0,2.0,0.3333333333333333
461,07-12-2020,Tuesday,17:00,1,1.0,0.0,1.0
462,07-12-2020,Wednesday,13:00,1,1.0,0.0,1.0
463,07-12-2020,Wednesday,14:00,4,3.0,1.0,0.75
464,07-12-2020,Wednesday,15:00,7,1.0,6.0,0.14285714285714285
465,07-12-2020,Wednesday,16:00,3,3.0,0.0,1.0
466,07-12-2020,Wednesday,17:00,2,2.0,0.0,1.0
467,07-12-2020,Wednesday,18:00,3,1.0,2.0,0.3333333333333333
468,07-12-2020,Wednesday,19:00,7,6.0,1.0,0.8571428571428571
469,14-12-2020,Friday,11:00,1,1.0,0.0,1.0
470,14-12-2020,Friday,15:00,2,2.0,0.0,1.0
471,14-12-2020,Friday,17:00,1,1.0,0.0,1.0
472,14-12-2020,Friday,18:00,1,1.0,0.0,1.0
473,14-12-2020,Monday,15:00,1,1.0,0.0,1.0
474,14-12-2020,Monday,19:00,2,2.0,0.0,1.0
475,14-12-2020,Monday,20:00,2,2.0,0.0,1.0
476,14-12-2020,Thursday,13:00,1,1.0,0.0,1.0
477,14-12-2020,Thursday,14:00,5,4.0,1.0,0.8
478,14-12-2020,Thursday,15:00,2,1.0,1.0,0.5
479,14-12-2020,Tuesday,14:00,1,1.0,0.0,1.0
480,14-12-2020,Tuesday,16:00,1,1.0,0.0,1.0
481,14-12-2020,Wednesday,14:00,3,1.0,2.0,0.3333333333333333
482,14-12-2020,Wednesday,15:00,3,2.0,1.0,0.6666666666666666
483,14-12-2020,Wednesday,20:00,1,1.0,0.0,1.0
484,21-12-2020,Monday,08:00,1,0.0,1.0,0.0
485,21-12-2020,Monday,10:00,1,1.0,0.0,1.0
486,21-12-2020,Monday,14:00,1,1.0,0.0,1.0
487,21-12-2020,Monday,20:00,4,4.0,0.0,1.0
488,21-12-2020,Thursday,14:00,3,3.0,0.0,1.0
489,21-12-2020,Thursday,15:00,3,3.0,0.0,1.0
490,21-12-2020,Thursday,17:00,1,1.0,0.0,1.0
491,21-12-2020,Tuesday,15:00,2,2.0,0.0,1.0
492,21-12-2020,Tuesday,16:00,1,1.0,0.0,1.0
493,21-12-2020,Wednesday,17:00,1,1.0,0.0,1.0
494,28-12-2020,Monday,14:00,3,2.0,1.0,0.6666666666666666
495,28-12-2020,Monday,15:00,1,1.0,0.0,1.0
496,28-12-2020,Monday,17:00,2,2.0,0.0,1.0
497,28-12-2020,Thursday,14:00,13,4.0,9.0,0.3076923076923077
498,28-12-2020,Thursday,15:00,4,4.0,0.0,1.0
499,28-12-2020,Thursday,16:00,1,1.0,0.0,1.0
500,28-12-2020,Thursday,17:00,1,1.0,0.0,1.0
501,28-12-2020,Thursday,18:00,1,1.0,0.0,1.0
502,28-12-2020,Tuesday,14:00,3,2.0,1.0,0.6666666666666666
503,28-12-2020,Tuesday,16:00,1,1.0,0.0,1.0
504,28-12-2020,Tuesday,17:00,2,2.0,0.0,1.0
505,28-12-2020,Wednesday,08:00,1,1.0,0.0,1.0
506,28-12-2020,Wednesday,15:00,2,0.0,2.0,0.0
507,28-12-2020,Wednesday,19:00,1,1.0,0.0,1.0
508,28-12-2020,Wednesday,20:00,2,2.0,0.0,1.0
509,04-01-2021,Friday,14:00,8,6.0,2.0,0.75
510,04-01-2021,Friday,15:00,8,5.0,3.0,0.625
511,04-01-2021,Friday,18:00,2,1.0,1.0,0.5
512,04-01-2021,Friday,20:00,1,1.0,0.0,1.0
513,04-01-2021,Monday,11:00,2,1.0,1.0,0.5
514,04-01-2021,Monday,14:00,1,0.0,1.0,0.0
515,04-01-2021,Monday,15:00,1,0.0,1.0,0.0
516,04-01-2021,Monday,16:00,6,4.0,2.0,0.6666666666666666
517,04-01-2021,Monday,17:00,2,2.0,0.0,1.0
518,04-01-2021,Thursday,14:00,8,7.0,1.0,0.875
519,04-01-2021,Thursday,16:00,2,2.0,0.0,1.0
520,04-01-2021,Thursday,18:00,1,0.0,1.0,0.0
521,04-01-2021,Thursday,19:00,3,2.0,1.0,0.6666666666666666
522,04-01-2021,Tuesday,14:00,1,1.0,0.0,1.0
523,04-01-2021,Wednesday,14:00,5,3.0,2.0,0.6
524,04-01-2021,Wednesday,15:00,1,1.0,0.0,1.0
525,04-01-2021,Wednesday,19:00,8,6.0,2.0,0.75
526,04-01-2021,Wednesday,20:00,10,10.0,0.0,1.0
527,11-01-2021,Friday,14:00,4,3.0,1.0,0.75
528,11-01-2021,Friday,15:00,9,6.0,3.0,0.6666666666666666
529,11-01-2021,Friday,16:00,5,4.0,1.0,0.8
530,11-01-2021,Friday,17:00,3,2.0,1.0,0.6666666666666666
531,11-01-2021,Friday,18:00,1,1.0,0.0,1.0
532,11-01-2021,Monday,09:00,1,0.0,1.0,0.0
533,11-01-2021,Monday,14:00,6,5.0,1.0,0.8333333333333334
534,11-01-2021,Monday,15:00,5,5.0,0.0,1.0
535,11-01-2021,Monday,16:00,5,5.0,0.0,1.0
536,11-01-2021,Monday,20:00,3,2.0,1.0,0.6666666666666666
537,11-01-2021,Thursday,14:00,1,0.0,1.0,0.0
538,11-01-2021,Thursday,15:00,3,3.0,0.0,1.0
539,11-01-2021,Thursday,16:00,7,6.0,1.0,0.8571428571428571
540,11-01-2021,Thursday,17:00,4,4.0,0.0,1.0
541,11-01-2021,Thursday,18:00,2,2.0,0.0,1.0
542,11-01-2021,Tuesday,09:00,1,1.0,0.0,1.0
543,11-01-2021,Tuesday,15:00,2,2.0,0.0,1.0
544,11-01-2021,Tuesday,16:00,1,0.0,1.0,0.0
545,11-01-2021,Tuesday,20:00,2,2.0,0.0,1.0
546,11-01-2021,Tuesday,21:00,1,1.0,0.0,1.0
547,11-01-2021,Wednesday,10:00,1,0.0,1.0,0.0
548,11-01-2021,Wednesday,11:00,2,2.0,0.0,1.0
549,11-01-2021,Wednesday,12:00,2,2.0,0.0,1.0
550,11-01-2021,Wednesday,14:00,3,2.0,1.0,0.6666666666666666
551,11-01-2021,Wednesday,15:00,3,2.0,1.0,0.6666666666666666
552,11-01-2021,Wednesday,16:00,5,5.0,0.0,1.0
553,11-01-2021,Wednesday,18:00,5,3.0,2.0,0.6
554,11-01-2021,Wednesday,19:00,5,3.0,2.0,0.6
555,18-01-2021,Friday,14:00,6,3.0,3.0,0.5
556,18-01-2021,Friday,15:00,2,2.0,0.0,1.0
557,18-01-2021,Friday,16:00,1,1.0,0.0,1.0
558,18-01-2021,Friday,17:00,3,2.0,1.0,0.6666666666666666
559,18-01-2021,Friday,18:00,4,3.0,1.0,0.75
560,18-01-2021,Friday,19:00,4,3.0,1.0,0.75
561,18-01-2021,Friday,20:00,2,2.0,0.0,1.0
562,18-01-2021,Thursday,14:00,4,2.0,2.0,0.5
563,18-01-2021,Thursday,15:00,6,3.0,3.0,0.5
564,18-01-2021,Thursday,16:00,4,2.0,2.0,0.5
565,18-01-2021,Thursday,17:00,5,5.0,0.0,1.0
566,18-01-2021,Thursday,18:00,5,5.0,0.0,1.0
567,18-01-2021,Thursday,19:00,2,2.0,0.0,1.0
568,18-01-2021,Thursday,20:00,1,1.0,0.0,1.0
569,18-01-2021,Tuesday,09:00,2,0.0,2.0,0.0
570,18-01-2021,Tuesday,14:00,2,2.0,0.0,1.0
571,18-01-2021,Tuesday,15:00,7,6.0,1.0,0.8571428571428571
572,18-01-2021,Tuesday,17:00,1,1.0,0.0,1.0
573,18-01-2021,Wednesday,16:00,1,1.0,0.0,1.0
574,18-01-2021,Wednesday,18:00,1,1.0,0.0,1.0
575,18-01-2021,Wednesday,19:00,1,0.0,1.0,0.0
576,25-01-2021,Friday,14:00,4,4.0,0.0,1.0
577,25-01-2021,Friday,15:00,2,2.0,0.0,1.0
578,25-01-2021,Friday,18:00,1,1.0,0.0,1.0
579,25-01-2021,Monday,08:00,1,1.0,0.0,1.0
580,25-01-2021,Monday,15:00,8,7.0,1.0,0.875
581,25-01-2021,Monday,16:00,11,10.0,1.0,0.9090909090909091
582,25-01-2021,Monday,18:00,5,4.0,1.0,0.8
583,25-01-2021,Monday,20:00,3,2.0,1.0,0.6666666666666666
584,25-01-2021,Thursday,14:00,2,2.0,0.0,1.0
585,25-01-2021,Thursday,15:00,1,1.0,0.0,1.0
586,25-01-2021,Thursday,16:00,6,6.0,0.0,1.0
587,25-01-2021,Thursday,19:00,1,1.0,0.0,1.0
588,25-01-2021,Thursday,21:00,1,0.0,1.0,0.0
589,25-01-2021,Tuesday,11:00,1,1.0,0.0,1.0
590,25-01-2021,Tuesday,14:00,2,2.0,0.0,1.0
591,25-01-2021,Tuesday,15:00,5,4.0,1.0,0.8
592,25-01-2021,Tuesday,16:00,1,0.0,1.0,0.0
593,25-01-2021,Tuesday,18:00,3,3.0,0.0,1.0
594,25-01-2021,Wednesday,08:00,2,2.0,0.0,1.0
595,25-01-2021,Wednesday,14:00,3,2.0,1.0,0.6666666666666666
596,25-01-2021,Wednesday,15:00,6,6.0,0.0,1.0
597,25-01-2021,Wednesday,16:00,4,3.0,1.0,0.75
598,25-01-2021,Wednesday,17:00,3,3.0,0.0,1.0
599,25-01-2021,Wednesday,18:00,6,3.0,3.0,0.5
600,25-01-2021,Wednesday,19:00,6,4.0,2.0,0.6666666666666666
601,25-01-2021,Wednesday,20:00,4,4.0,0.0,1.0
602,01-02-2021,Friday,14:00,1,1.0,0.0,1.0
603,01-02-2021,Friday,15:00,4,2.0,2.0,0.5
604,01-02-2021,Friday,17:00,5,1.0,4.0,0.2
605,01-02-2021,Friday,18:00,4,4.0,0.0,1.0
606,01-02-2021,Friday,19:00,1,1.0,0.0,1.0
607,01-02-2021,Friday,20:00,1,0.0,1.0,0.0
608,01-02-2021,Monday,13:00,2,1.0,1.0,0.5
609,01-02-2021,Monday,16:00,9,5.0,4.0,0.5555555555555556
610,01-02-2021,Monday,17:00,1,1.0,0.0,1.0
611,01-02-2021,Monday,18:00,5,4.0,1.0,0.8
612,01-02-2021,Monday,19:00,1,1.0,0.0,1.0
613,01-02-2021,Thursday,14:00,6,4.0,2.0,0.6666666666666666
614,01-02-2021,Thursday,16:00,7,5.0,2.0,0.7142857142857143
615,01-02-2021,Thursday,17:00,2,2.0,0.0,1.0
616,01-02-2021,Thursday,20:00,2,2.0,0.0,1.0
617,01-02-2021,Tuesday,11:00,1,1.0,0.0,1.0
618,01-02-2021,Tuesday,14:00,1,1.0,0.0,1.0
619,01-02-2021,Tuesday,15:00,2,1.0,1.0,0.5
620,01-02-2021,Tuesday,16:00,2,2.0,0.0,1.0
621,01-02-2021,Tuesday,17:00,1,1.0,0.0,1.0
622,01-02-2021,Tuesday,18:00,3,2.0,1.0,0.6666666666666666
623,01-02-2021,Wednesday,14:00,4,2.0,2.0,0.5
624,01-02-2021,Wednesday,15:00,4,3.0,1.0,0.75
625,01-02-2021,Wednesday,16:00,3,3.0,0.0,1.0
626,01-02-2021,Wednesday,17:00,3,3.0,0.0,1.0
627,01-02-2021,Wednesday,19:00,1,0.0,1.0,0.0
628,01-02-2021,Wednesday,20:00,1,1.0,0.0,1.0
629,08-02-2021,Friday,14:00,4,3.0,1.0,0.75
630,08-02-2021,Friday,16:00,2,0.0,2.0,0.0
631,08-02-2021,Friday,17:00,5,1.0,4.0,0.2
632,08-02-2021,Monday,08:00,7,0.0,7.0,0.0
633,08-02-2021,Monday,14:00,3,1.0,2.0,0.3333333333333333
634,08-02-2021,Monday,15:00,8,7.0,1.0,0.875
635,08-02-2021,Monday,17:00,1,1.0,0.0,1.0
636,08-02-2021,Thursday,12:00,1,1.0,0.0,1.0
637,08-02-2021,Thursday,14:00,11,2.0,9.0,0.18181818181818182
638,08-02-2021,Thursday,15:00,7,5.0,2.0,0.7142857142857143
639,08-02-2021,Thursday,16:00,5,3.0,2.0,0.6
640,08-02-2021,Tuesday,13:00,1,1.0,0.0,1.0
641,08-02-2021,Tuesday,14:00,10,6.0,4.0,0.6
642,08-02-2021,Tuesday,15:00,2,2.0,0.0,1.0
643,08-02-2021,Tuesday,16:00,1,1.0,0.0,1.0
644,08-02-2021,Tuesday,18:00,7,5.0,2.0,0.7142857142857143
645,08-02-2021,Tuesday,19:00,1,1.0,0.0,1.0
646,08-02-2021,Tuesday,20:00,3,3.0,0.0,1.0
647,08-02-2021,Wednesday,13:00,1,1.0,0.0,1.0
648,08-02-2021,Wednesday,14:00,1,1.0,0.0,1.0
649,08-02-2021,Wednesday,15:00,5,2.0,3.0,0.4
650,08-02-2021,Wednesday,16:00,8,4.0,4.0,0.5
651,08-02-2021,Wednesday,17:00,1,1.0,0.0,1.0
652,08-02-2021,Wednesday,18:00,1,1.0,0.0,1.0
653,08-02-2021,Wednesday,19:00,1,0.0,1.0,0.0
654,15-02-2021,Friday,12:00,1,1.0,0.0,1.0
655,15-02-2021,Friday,14:00,1,0.0,1.0,0.0
656,15-02-2021,Friday,15:00,9,7.0,2.0,0.7777777777777778
657,15-02-2021,Friday,17:00,2,2.0,0.0,1.0
658,15-02-2021,Thursday,14:00,8,6.0,2.0,0.75
659,15-02-2021,Thursday,15:00,1,1.0,0.0,1.0
660,15-02-2021,Thursday,16:00,5,1.0,4.0,0.2
661,15-02-2021,Thursday,19:00,3,3.0,0.0,1.0
662,15-02-2021,Thursday,20:00,5,4.0,1.0,0.8
663,15-02-2021,Tuesday,14:00,8,8.0,0.0,1.0
664,15-02-2021,Tuesday,15:00,4,1.0,3.0,0.25
665,15-02-2021,Tuesday,17:00,4,3.0,1.0,0.75
666,15-02-2021,Tuesday,18:00,2,1.0,1.0,0.5
667,15-02-2021,Wednesday,14:00,4,4.0,0.0,1.0
668,15-02-2021,Wednesday,16:00,4,4.0,0.0,1.0
669,15-02-2021,Wednesday,17:00,4,2.0,2.0,0.5
670,15-02-2021,Wednesday,18:00,1,0.0,1.0,0.0
671,15-02-2021,Wednesday,19:00,3,2.0,1.0,0.6666666666666666
672,15-02-2021,Wednesday,20:00,2,2.0,0.0,1.0
673,22-02-2021,Friday,09:00,1,1.0,0.0,1.0
674,22-02-2021,Friday,17:00,1,1.0,0.0,1.0
675,22-02-2021,Monday,15:00,1,1.0,0.0,1.0
676,22-02-2021,Monday,18:00,4,4.0,0.0,1.0
677,22-02-2021,Monday,20:00,1,1.0,0.0,1.0
678,22-02-2021,Thursday,08:00,1,1.0,0.0,1.0
679,22-02-2021,Thursday,20:00,3,3.0,0.0,1.0
680,22-02-2021,Tuesday,14:00,1,0.0,1.0,0.0
681,22-02-2021,Tuesday,16:00,1,1.0,0.0,1.0
682,22-02-2021,Tuesday,17:00,4,4.0,0.0,1.0
683,22-02-2021,Wednesday,10:00,1,1.0,0.0,1.0
684,22-02-2021,Wednesday,15:00,5,4.0,1.0,0.8
685,22-02-2021,Wednesday,16:00,1,1.0,0.0,1.0
686,22-02-2021,Wednesday,19:00,1,1.0,0.0,1.0
687,22-02-2021,Wednesday,20:00,1,0.0,1.0,0.0
688,01-03-2021,Friday,15:00,1,1.0,0.0,1.0
689,01-03-2021,Friday,16:00,2,0.0,2.0,0.0
690,01-03-2021,Monday,15:00,1,1.0,0.0,1.0
691,01-03-2021,Monday,16:00,1,1.0,0.0,1.0
692,01-03-2021,Thursday,14:00,1,0.0,1.0,0.0
693,01-03-2021,Thursday,15:00,2,2.0,0.0,1.0
694,01-03-2021,Thursday,19:00,2,0.0,2.0,0.0
695,01-03-2021,Thursday,20:00,2,2.0,0.0,1.0
696,01-03-2021,Wednesday,18:00,1,1.0,0.0,1.0
697,08-03-2021,Monday,15:00,2,2.0,0.0,1.0
698,08-03-2021,Tuesday,17:00,1,1.0,0.0,1.0
699,15-03-2021,Monday,16:00,1,1.0,0.0,1.0
700,15-03-2021,Thursday,15:00,1,1.0,0.0,1.0
701,15-03-2021,Tuesday,08:00,1,1.0,0.0,1.0
702,15-03-2021,Tuesday,13:00,1,1.0,0.0,1.0
703,15-03-2021,Tuesday,15:00,2,1.0,1.0,0.5
704,15-03-2021,Tuesday,16:00,1,0.0,1.0,0.0
705,15-03-2021,Wednesday,19:00,6,3.0,3.0,0.5
706,22-03-2021,Friday,18:00,1,1.0,0.0,1.0
707,22-03-2021,Monday,13:00,1,1.0,0.0,1.0
708,22-03-2021,Monday,16:00,5,4.0,1.0,0.8
709,22-03-2021,Thursday,17:00,1,1.0,0.0,1.0
710,22-03-2021,Wednesday,08:00,1,0.0,1.0,0.0
711,22-03-2021,Wednesday,13:00,2,1.0,1.0,0.5
712,22-03-2021,Wednesday,16:00,1,1.0,0.0,1.0
713,22-03-2021,Wednesday,18:00,1,1.0,0.0,1.0
714,22-03-2021,Wednesday,19:00,1,0.0,1.0,0.0
715,29-03-2021,Thursday,10:00,1,1.0,0.0,1.0
716,29-03-2021,Thursday,15:00,1,1.0,0.0,1.0
717,29-03-2021,Thursday,18:00,1,1.0,0.0,1.0
718,29-03-2021,Tuesday,14:00,1,1.0,0.0,1.0
719,16-03-2020,Wednesday,09:00,0,0.0,0.0,0.0
720,16-03-2020,Monday,09:00,0,0.0,0.0,0.0
721,16-03-2020,Tuesday,09:00,0,0.0,0.0,0.0
722,16-03-2020,Thursday,09:00,0,0.0,0.0,0.0
723,16-03-2020,Wednesday,13:00,0,0.0,0.0,0.0
724,16-03-2020,Monday,13:00,0,0.0,0.0,0.0
725,16-03-2020,Tuesday,13:00,0,0.0,0.0,0.0
726,16-03-2020,Thursday,13:00,0,0.0,0.0,0.0
727,16-03-2020,Friday,15:00,0,0.0,0.0,0.0
728,16-03-2020,Wednesday,15:00,0,0.0,0.0,0.0
729,16-03-2020,Monday,15:00,0,0.0,0.0,0.0
730,16-03-2020,Tuesday,15:00,0,0.0,0.0,0.0
731,16-03-2020,Thursday,15:00,0,0.0,0.0,0.0
732,16-03-2020,Friday,16:00,0,0.0,0.0,0.0
733,16-03-2020,Wednesday,16:00,0,0.0,0.0,0.0
734,16-03-2020,Monday,16:00,0,0.0,0.0,0.0
735,16-03-2020,Tuesday,16:00,0,0.0,0.0,0.0
736,16-03-2020,Thursday,16:00,0,0.0,0.0,0.0
737,16-03-2020,Friday,07:00,0,0.0,0.0,0.0
738,16-03-2020,Wednesday,07:00,0,0.0,0.0,0.0
739,16-03-2020,Monday,07:00,0,0.0,0.0,0.0
740,16-03-2020,Tuesday,07:00,0,0.0,0.0,0.0
741,16-03-2020,Thursday,07:00,0,0.0,0.0,0.0
742,16-03-2020,Friday,14:00,0,0.0,0.0,0.0
743,16-03-2020,Wednesday,14:00,0,0.0,0.0,0.0
744,16-03-2020,Monday,14:00,0,0.0,0.0,0.0
745,16-03-2020,Tuesday,14:00,0,0.0,0.0,0.0
746,16-03-2020,Thursday,14:00,0,0.0,0.0,0.0
747,16-03-2020,Friday,17:00,0,0.0,0.0,0.0
748,16-03-2020,Wednesday,17:00,0,0.0,0.0,0.0
749,16-03-2020,Monday,17:00,0,0.0,0.0,0.0
750,16-03-2020,Tuesday,17:00,0,0.0,0.0,0.0
751,16-03-2020,Thursday,17:00,0,0.0,0.0,0.0
752,16-03-2020,Friday,18:00,0,0.0,0.0,0.0
753,16-03-2020,Wednesday,18:00,0,0.0,0.0,0.0
754,16-03-2020,Monday,18:00,0,0.0,0.0,0.0
755,16-03-2020,Tuesday,18:00,0,0.0,0.0,0.0
756,16-03-2020,Thursday,18:00,0,0.0,0.0,0.0
757,16-03-2020,Friday,08:00,0,0.0,0.0,0.0
758,16-03-2020,Wednesday,08:00,0,0.0,0.0,0.0
759,16-03-2020,Monday,08:00,0,0.0,0.0,0.0
760,16-03-2020,Tuesday,08:00,0,0.0,0.0,0.0
761,16-03-2020,Thursday,08:00,0,0.0,0.0,0.0
762,16-03-2020,Friday,10:00,0,0.0,0.0,0.0
763,16-03-2020,Wednesday,10:00,0,0.0,0.0,0.0
764,16-03-2020,Monday,10:00,0,0.0,0.0,0.0
765,16-03-2020,Tuesday,10:00,0,0.0,0.0,0.0
766,16-03-2020,Thursday,10:00,0,0.0,0.0,0.0
767,16-03-2020,Friday,19:00,0,0.0,0.0,0.0
768,16-03-2020,Wednesday,19:00,0,0.0,0.0,0.0
769,16-03-2020,Monday,19:00,0,0.0,0.0,0.0
770,16-03-2020,Tuesday,19:00,0,0.0,0.0,0.0
771,16-03-2020,Thursday,19:00,0,0.0,0.0,0.0
772,16-03-2020,Friday,12:00,0,0.0,0.0,0.0
773,16-03-2020,Wednesday,12:00,0,0.0,0.0,0.0
774,16-03-2020,Monday,12:00,0,0.0,0.0,0.0
775,16-03-2020,Tuesday,12:00,0,0.0,0.0,0.0
776,16-03-2020,Thursday,12:00,0,0.0,0.0,0.0
777,16-03-2020,Friday,11:00,0,0.0,0.0,0.0
778,16-03-2020,Wednesday,11:00,0,0.0,0.0,0.0
779,16-03-2020,Monday,11:00,0,0.0,0.0,0.0
780,16-03-2020,Tuesday,11:00,0,0.0,0.0,0.0
781,16-03-2020,Thursday,11:00,0,0.0,0.0,0.0
782,16-03-2020,Friday,20:00,0,0.0,0.0,0.0
783,16-03-2020,Wednesday,20:00,0,0.0,0.0,0.0
784,16-03-2020,Monday,20:00,0,0.0,0.0,0.0
785,16-03-2020,Tuesday,20:00,0,0.0,0.0,0.0
786,16-03-2020,Thursday,20:00,0,0.0,0.0,0.0
787,16-03-2020,Friday,21:00,0,0.0,0.0,0.0
788,16-03-2020,Wednesday,21:00,0,0.0,0.0,0.0
789,16-03-2020,Monday,21:00,0,0.0,0.0,0.0
790,16-03-2020,Tuesday,21:00,0,0.0,0.0,0.0
791,16-03-2020,Thursday,21:00,0,0.0,0.0,0.0
792,30-03-2020,Friday,09:00,0,0.0,0.0,0.0
793,30-03-2020,Wednesday,09:00,0,0.0,0.0,0.0
794,30-03-2020,Monday,09:00,0,0.0,0.0,0.0
795,30-03-2020,Tuesday,09:00,0,0.0,0.0,0.0
796,30-03-2020,Thursday,09:00,0,0.0,0.0,0.0
797,30-03-2020,Friday,13:00,0,0.0,0.0,0.0
798,30-03-2020,Wednesday,13:00,0,0.0,0.0,0.0
799,30-03-2020,Monday,13:00,0,0.0,0.0,0.0
800,30-03-2020,Tuesday,13:00,0,0.0,0.0,0.0
801,30-03-2020,Thursday,13:00,0,0.0,0.0,0.0
802,30-03-2020,Monday,15:00,0,0.0,0.0,0.0
803,30-03-2020,Tuesday,15:00,0,0.0,0.0,0.0
804,30-03-2020,Thursday,15:00,0,0.0,0.0,0.0
805,30-03-2020,Friday,16:00,0,0.0,0.0,0.0
806,30-03-2020,Monday,16:00,0,0.0,0.0,0.0
807,30-03-2020,Tuesday,16:00,0,0.0,0.0,0.0
808,30-03-2020,Thursday,16:00,0,0.0,0.0,0.0
809,30-03-2020,Friday,07:00,0,0.0,0.0,0.0
810,30-03-2020,Wednesday,07:00,0,0.0,0.0,0.0
811,30-03-2020,Monday,07:00,0,0.0,0.0,0.0
812,30-03-2020,Tuesday,07:00,0,0.0,0.0,0.0
813,30-03-2020,Thursday,07:00,0,0.0,0.0,0.0
814,30-03-2020,Friday,14:00,0,0.0,0.0,0.0
815,30-03-2020,Wednesday,14:00,0,0.0,0.0,0.0
816,30-03-2020,Monday,14:00,0,0.0,0.0,0.0
817,30-03-2020,Tuesday,14:00,0,0.0,0.0,0.0
818,30-03-2020,Thursday,14:00,0,0.0,0.0,0.0
819,30-03-2020,Friday,17:00,0,0.0,0.0,0.0
820,30-03-2020,Wednesday,17:00,0,0.0,0.0,0.0
821,30-03-2020,Monday,17:00,0,0.0,0.0,0.0
822,30-03-2020,Tuesday,17:00,0,0.0,0.0,0.0
823,30-03-2020,Thursday,17:00,0,0.0,0.0,0.0
824,30-03-2020,Friday,18:00,0,0.0,0.0,0.0
825,30-03-2020,Wednesday,18:00,0,0.0,0.0,0.0
826,30-03-2020,Monday,18:00,0,0.0,0.0,0.0
827,30-03-2020,Tuesday,18:00,0,0.0,0.0,0.0
828,30-03-2020,Thursday,18:00,0,0.0,0.0,0.0
829,30-03-2020,Friday,08:00,0,0.0,0.0,0.0
830,30-03-2020,Wednesday,08:00,0,0.0,0.0,0.0
831,30-03-2020,Monday,08:00,0,0.0,0.0,0.0
832,30-03-2020,Tuesday,08:00,0,0.0,0.0,0.0
833,30-03-2020,Thursday,08:00,0,0.0,0.0,0.0
834,30-03-2020,Friday,10:00,0,0.0,0.0,0.0
835,30-03-2020,Wednesday,10:00,0,0.0,0.0,0.0
836,30-03-2020,Monday,10:00,0,0.0,0.0,0.0
837,30-03-2020,Tuesday,10:00,0,0.0,0.0,0.0
838,30-03-2020,Thursday,10:00,0,0.0,0.0,0.0
839,30-03-2020,Friday,19:00,0,0.0,0.0,0.0
840,30-03-2020,Wednesday,19:00,0,0.0,0.0,0.0
841,30-03-2020,Monday,19:00,0,0.0,0.0,0.0
842,30-03-2020,Tuesday,19:00,0,0.0,0.0,0.0
843,30-03-2020,Thursday,19:00,0,0.0,0.0,0.0
844,30-03-2020,Friday,12:00,0,0.0,0.0,0.0
845,30-03-2020,Wednesday,12:00,0,0.0,0.0,0.0
846,30-03-2020,Monday,12:00,0,0.0,0.0,0.0
847,30-03-2020,Tuesday,12:00,0,0.0,0.0,0.0
848,30-03-2020,Thursday,12:00,0,0.0,0.0,0.0
849,30-03-2020,Friday,11:00,0,0.0,0.0,0.0
850,30-03-2020,Wednesday,11:00,0,0.0,0.0,0.0
851,30-03-2020,Monday,11:00,0,0.0,0.0,0.0
852,30-03-2020,Tuesday,11:00,0,0.0,0.0,0.0
853,30-03-2020,Thursday,11:00,0,0.0,0.0,0.0
854,30-03-2020,Friday,20:00,0,0.0,0.0,0.0
855,30-03-2020,Wednesday,20:00,0,0.0,0.0,0.0
